acctnum	gender	state	zip
14578	F	MD	20879
14579	F	NY	11415
14580	F	NY	11763
14581	F	MA	02154
14582	F	PA	19008
14583	M	NY	11753
14584	F	NY	11563
14585	F	PA	19057
14586	F	NY	14304
14587	F	NY	11746
14588	F	MD	21236
14589	M	NY	10990
14590	F	DE	19805
14591	F	NJ	07004
14592	F	PA	18042
14593	F	NY	11414
14594	F	NJ	08406
14595	M	MD	20814
14596	F	PA	15236
14597	F	NY	14626
14598	M	MD	20736
14599	F	CT	06850
14600	M	PA	17601
14601	F	NY	10577
14602	F	PA	18966
14603	F	NJ	07840
14604	F	MD	20815
14605	M	CT	06517
14606	F	NY	14624
14607	F	NY	10536
14608	M	NY	11772
14609	F	PA	17464
14610	M	MD	20723
14611	M	CT	06488
14612	F	NY	10502
14613	F	MA	02178
14614	M	CT	06430
14615	F	PA	18848
14616	F	NJ	08043
14617	F	PA	19063
14618	F	PA	17070
14619	F	NJ	07079
14620	F	NJ	07024
14621	F	PA	19066
14622	M	NY	10962
14623	F	MD	20720
14624	F	CT	06040
14625	M	NY	10703
14626	M	RI	02921
14627	F	PA	19020
14628	F	MA	01106
14629	F	NJ	07054
14630	F	DE	19810
14631	F	NJ	08098
14632	F	CT	06488
14633	F	CT	06525
14634	F	PA	19134
14635	F	PA	15686
14636	F	MA	02338
14637	M	PA	18914
14638	F	NY	11106
14639	F	NJ	07607
14640	M	NY	11003
14641	F	MD	20841
14642	F	PA	19063
14643	F	MD	21222
14644	M	PA	19073
14645	M	NY	11208
14646	M	PA	17078
14647	M	MA	01508
14648	F	CT	06040
14649	F	NY	10037
14650	F	CT	06424
14651	F	PA	19063
14652	F	NJ	07410
14653	M	NY	11762
14654	F	ME	03910
14655	F	CT	06096
14656	M	MA	01082
14657	F	MD	21037
14658	M	NJ	07054
14659	M	NY	11369
14660	F	MA	01040
14661	M	NY	13442
14662	F	NY	11561
14663	F	PA	17033
14664	F	PA	19002
14665	F	NY	10309
14666	F	PA	19002
14667	M	NY	10306
14668	M	MA	02651
14669	M	NJ	08863
14670	F	NY	11003
14671	F	PA	18344
14672	F	CT	06515
14673	F	NJ	08201
14674	F	MA	02632
14675	F	NY	11215
14676	M	NY	12309
14677	F	MD	21140
14678	F	NY	10027
14679	F	RI	02860
14680	F	MA	02188
14681	F	NJ	07730
14682	F	NJ	08701
14683	F	PA	15668
14684	M	NY	10011
14685	F	NJ	08826
14686	F	NJ	08831
14687	M	MA	01545
14688	F	PA	17404
14689	F	MD	21157
14690	F	NY	11357
14691	M	PA	17538
14692	M	NY	10970
14693	F	NY	14221
14694	M	NJ	07718
14695	F	NJ	08226
14696	F	MD	21044
14697	F	NY	11746
14698	F	NJ	08012
14699	F	NJ	08402
14700	F	NY	11202
14701	M	VI	00820
14702	F	NY	11542
14703	F	MA	01545
14704	M	CT	06430
14705	F	NY	11803
14706	F	NJ	07751
14707	M	PA	19128
14708	F	NJ	07522
14709	F	NJ	07945
14710	F	DE	19806
14711	F	MA	02190
14712	M	NY	10701
14713	F	NJ	07748
14714	F	NY	13057
14715	F	PA	19403
14716	F	MA	02370
14717	M	MD	21108
14718	M	MD	20902
14719	F	PA	19115
14720	F	ME	04071
14721	F	CT	06053
14722	F	PA	19047
14723	M	NY	10954
14724	F	MD	21084
14725	M	MA	01151
14726	F	CT	06812
14727	F	NY	10023
14728	F	MD	21236
14729	F	CT	06351
14730	F	PA	15601
14731	F	NY	11550
14732	M	NY	11230
14733	F	NJ	08835
14734	F	PA	19141
14735	M	NY	11023
14736	F	NY	10306
14737	F	NJ	08081
14738	M	CT	06606
14739	M	NY	11235
14740	M	NJ	07450
14741	F	NJ	08873
14742	M	MA	01075
14743	F	MD	20874
14744	F	NY	11030
14745	F	MA	02127
14746	F	NJ	07666
14747	M	NY	10014
14748	F	NY	11566
14749	F	NY	10003
14750	F	NY	10023
14751	F	NY	10021
14752	F	NJ	07850
14753	F	NJ	08240
14754	F	MD	20903
14755	M	MA	01464
14756	F	PA	19149
14757	F	NY	10580
14758	M	PA	17603
14759	F	NY	11730
14760	F	NY	14031
14761	F	NJ	08723
14762	F	NJ	07960
14763	F	MD	20876
14764	F	NY	11697
14765	F	PA	15601
14766	F	MD	20906
14767	F	PA	19115
14768	M	PA	18810
14769	F	NH	03833
14770	F	NY	11801
14771	M	NJ	07720
14772	M	NJ	08403
14773	F	ME	04769
14774	F	NJ	08741
14775	F	NJ	07083
14776	F	MA	02021
14777	M	PA	19111
14778	M	PA	16056
14779	F	NY	11217
14780	F	NY	11553
14781	F	NY	10463
14782	F	NY	11360
14783	M	NJ	07871
14784	M	NJ	08107
14785	F	NJ	08701
14786	F	NY	11572
14787	F	NY	10548
14788	F	NY	13031
14789	F	PA	19086
14790	F	NJ	07040
14791	M	PA	16033
14792	F	NJ	07716
14793	F	NJ	07871
14794	M	PA	19151
14795	F	NY	11418
14796	F	NY	10709
14797	M	NJ	07901
14798	F	NY	12110
14799	F	CT	06477
14800	F	NJ	07045
14801	F	NJ	07083
14802	M	CT	06905
14803	F	PA	19086
14804	F	NY	12804
14805	M	MD	20783
14806	F	NY	10028
14807	F	NY	11229
14808	M	NY	11580
14809	M	NY	11414
14810	M	PA	17601
14811	F	NY	10468
14812	M	PA	19094
14813	M	MD	21234
14814	M	NY	11235
14815	F	NY	11964
14816	F	NY	11216
14817	F	NJ	07940
14818	F	CT	06850
14819	M	NJ	07649
14820	M	PA	19148
14821	F	MA	01778
14822	M	NJ	07751
14823	F	MD	20816
14824	F	NJ	07470
14825	F	CT	06870
14826	M	DE	19803
14827	M	NY	11204
14828	M	NJ	07013
14829	M	NY	11804
14830	F	NY	11787
14831	F	ME	04005
14832	F	NJ	08344
14833	M	NJ	07960
14834	M	MA	01060
14835	F	PA	19124
14836	F	MA	02081
14837	F	PA	17601
14838	F	NJ	07974
14839	F	NY	11373
14840	F	NY	11040
14841	F	CT	06807
14842	F	NJ	08560
14843	F	PA	15241
14844	F	NY	14830
14845	M	PA	19006
14846	M	PA	15401
14847	M	NJ	07016
14848	M	NY	11714
14849	F	NJ	07066
14850	F	NJ	08050
14851	F	NJ	08084
14852	F	PA	17112
14853	M	MD	20759
14854	M	NY	12205
14855	M	CT	06830
14856	F	CT	06432
14857	M	NY	11771
14858	M	NJ	07450
14859	F	NY	11229
14860	F	ME	04074
14861	F	NY	11742
14862	F	NJ	07083
14863	F	PA	19050
14864	F	MA	01035
14865	F	ME	04252
14866	F	NJ	07675
14867	F	PA	19149
14868	M	NY	12803
14869	M	CT	06612
14870	F	NJ	08863
14871	M	NH	03079
14872	M	PA	19401
14873	F	NY	13057
14874	F	CT	06606
14875	F	MD	20735
14876	F	MA	01463
14877	F	NJ	07087
14878	F	NY	11367
14879	M	NY	10021
14880	F	NY	12601
14881	F	NY	11793
14882	F	PA	17602
14883	F	PA	16508
14884	M	PA	15066
14885	F	NY	14214
14886	M	CT	06033
14887	F	NJ	07604
14888	M	PA	19094
14889	M	NJ	08034
14890	F	NY	11411
14891	F	NY	10964
14892	F	NY	11235
14893	F	NJ	07960
14894	F	PA	15090
14895	F	NH	03102
14896	F	NJ	07206
14897	M	NY	10011
14898	F	MD	21090
14899	M	PA	17601
14900	F	NY	14801
14901	F	PA	18954
14902	F	NJ	08817
14903	F	NY	12234
14904	F	PA	19130
14905	F	MA	01004
14906	F	NY	11756
14907	F	MA	02169
14908	F	NY	11375
14909	F	NY	14534
14910	F	MD	20904
14911	F	NY	11566
14912	M	NY	12571
14913	M	NJ	08863
14914	F	NJ	07005
14915	F	NY	11782
14916	M	NJ	07649
14917	M	PA	19087
14918	F	MD	21044
14919	F	NY	10024
14920	F	NY	11795
14921	F	NJ	07470
14922	F	MD	21217
14923	F	MD	20772
14924	F	NJ	07410
14925	M	NY	11762
14926	F	PA	19335
14927	M	MA	01701
14928	F	NJ	07645
14929	F	NY	11754
14930	F	NY	10509
14931	F	NY	11746
14932	F	MD	21122
14933	F	PA	19142
14934	M	PA	19115
14935	F	NJ	07460
14936	M	NY	10025
14937	M	MD	21157
14938	M	PA	19063
14939	F	MA	02364
14940	F	NY	14207
14941	F	CT	06762
14942	F	NJ	08857
14943	F	NY	10037
14944	M	CT	06850
14945	F	NJ	08055
14946	F	MD	21032
14947	F	VT	05764
14948	F	CT	06238
14949	F	CT	06095
14950	F	NY	10014
14951	F	NJ	08753
14952	F	NY	11725
14953	F	PA	15001
14954	F	NY	10304
14955	F	NJ	07103
14956	F	PA	19114
14957	F	NJ	08232
14958	M	PA	18942
14959	F	PA	19117
14960	M	PA	19149
14961	M	NY	14750
14962	F	NY	11236
14963	M	MD	21209
14964	F	CT	06109
14965	M	CT	06831
14966	F	NY	13206
14967	F	PA	19128
14968	M	MA	02146
14969	F	NY	12566
14970	F	NY	14534
14971	M	MA	01238
14972	F	MA	01945
14973	F	NY	10021
14974	F	NJ	07090
14975	F	NY	14228
14976	F	NY	14080
14977	M	PA	19147
14978	F	PA	15101
14979	F	NY	10801
14980	F	NY	11365
14981	F	NJ	08003
14982	F	NJ	08648
14983	M	PA	19090
14984	F	NY	10011
14985	F	NY	11375
14986	F	PA	19026
14987	M	NJ	08610
14988	F	PA	19056
14989	F	PA	15552
14990	F	MA	01077
14991	M	NY	10528
14992	F	PA	18018
14993	F	PA	15301
14994	M	NY	14760
14995	F	MA	02174
14996	F	NJ	08045
14997	F	MD	21204
14998	F	NY	11201
14999	M	PA	18103
15000	F	NY	11364
15001	F	MA	02130
15002	F	PA	19144
15003	M	MA	01129
15004	M	NJ	07083
15005	F	MD	21229
15006	M	NY	12159
15007	M	NY	10017
15008	F	PA	18018
15009	M	NY	11214
15010	F	NY	10464
15011	F	MA	02148
15012	M	NJ	07202
15013	F	NY	10925
15014	F	MA	01373
15015	M	NH	03801
15016	M	NY	11714
15017	F	NJ	07838
15018	F	NJ	07926
15019	F	NY	11766
15020	F	NJ	08270
15021	F	NJ	07003
15022	F	PA	17019
15023	M	NH	03301
15024	M	NY	11790
15025	F	PA	19401
15026	M	NY	11412
15027	M	NJ	07083
15028	M	NY	11554
15029	F	MD	21212
15030	M	CT	06451
15031	F	NJ	07456
15032	M	MA	01945
15033	F	PA	19406
15034	F	MA	02368
15035	M	NJ	07626
15036	F	MD	20850
15037	F	NY	11746
15038	F	PA	17603
15039	F	MA	01906
15040	M	NJ	07712
15041	F	MA	01930
15042	F	PA	19118
15043	F	MD	21204
15044	M	NY	11803
15045	M	NJ	08034
15046	M	NJ	08690
15047	F	NJ	07726
15048	F	MA	02125
15049	F	NY	11020
15050	M	PA	15235
15051	M	NY	11004
15052	F	NY	14219
15053	F	PA	19063
15054	M	NY	12029
15055	F	MA	01077
15056	F	PA	17603
15057	M	NJ	07470
15058	F	CT	06443
15059	M	NJ	07079
15060	F	NJ	08088
15061	M	PA	19604
15062	F	VI	00822
15063	F	PA	19151
15064	F	NJ	08202
15065	F	NY	14481
15066	F	PA	19064
15067	M	NY	10002
15068	M	NY	11572
15069	F	MA	01532
15070	F	MD	21223
15071	F	PA	19083
15072	M	PA	15905
15073	F	NY	11735
15074	M	NY	10918
15075	F	CT	06460
15076	F	NJ	07003
15077	F	NY	11758
15078	F	PA	17022
15079	F	NY	11003
15080	M	NY	11001
15081	F	NJ	07090
15082	F	CT	06787
15083	F	PA	19021
15084	F	PA	15225
15085	M	NY	11001
15086	F	PA	19464
15087	F	MD	21209
15088	F	MA	02184
15089	F	DC	20020
15090	F	PA	19102
15091	M	NY	11212
15092	F	PA	19063
15093	F	NJ	08540
15094	F	MD	21209
15095	F	PA	19066
15096	F	NY	11215
15097	F	NJ	08059
15098	F	NJ	08836
15099	F	NY	11722
15100	M	NY	11560
15101	F	NH	03743
15102	M	CT	06840
15103	F	NJ	08638
15104	M	NY	11735
15105	F	NY	12758
15106	F	NJ	07747
15107	F	NY	11229
15108	F	PA	19052
15109	M	PA	19056
15110	F	MA	01773
15111	F	NY	11791
15112	F	NY	10010
15113	M	NJ	07728
15114	F	PA	19079
15115	F	NY	10473
15116	F	DE	19960
15117	M	NY	11375
15118	M	NY	12603
15119	F	MA	01832
15120	F	NY	11942
15121	M	MA	02766
15122	M	PA	19053
15123	F	NY	14618
15124	M	NY	14075
15125	F	NY	10025
15126	F	NY	10458
15127	F	ME	04240
15128	F	NJ	08051
15129	F	NY	11234
15130	F	NJ	07106
15131	M	CT	06897
15132	F	NY	10475
15133	F	MD	21128
15134	F	MA	02035
15135	F	NY	11804
15136	M	PA	18042
15137	M	PA	18353
15138	M	NH	03766
15139	F	NY	11357
15140	F	PA	19149
15141	M	NJ	08075
15142	F	MA	01609
15143	M	NY	14219
15144	M	NY	11779
15145	F	NY	10552
15146	F	NJ	08534
15147	F	PA	19103
15148	F	NY	11763
15149	M	NJ	07045
15150	F	NJ	07481
15151	F	RI	02860
15152	F	PA	18235
15153	F	NY	10455
15154	F	NY	11790
15155	M	NY	10804
15156	F	NJ	07728
15157	F	CT	06001
15158	F	NJ	07004
15159	M	MA	01095
15160	F	RI	02881
15161	F	MD	20715
15162	M	MD	21122
15163	F	ME	04103
15164	F	NJ	08512
15165	F	NY	10913
15166	F	CT	06851
15167	F	NY	11766
15168	F	NJ	08054
15169	F	ME	04090
15170	F	PA	19041
15171	F	NY	14215
15172	F	NY	11803
15173	M	NY	10920
15174	M	NY	10011
15175	M	NY	11803
15176	M	PA	16508
15177	M	NJ	07701
15178	M	NY	10708
15179	M	NY	10309
15180	M	CT	06118
15181	F	MA	02038
15182	M	NY	11375
15183	F	PA	19335
15184	F	NY	11704
15185	F	MD	21225
15186	F	NY	10510
15187	M	PA	18972
15188	M	NJ	07078
15189	F	NJ	08210
15190	F	MA	02193
15191	M	NY	10312
15192	F	PA	15445
15193	M	MD	20715
15194	M	NH	03060
15195	M	PA	19064
15196	F	NJ	08721
15197	F	NY	10940
15198	F	DE	19711
15199	F	NH	03031
15200	F	NY	10017
15201	F	PA	16509
15202	F	PA	16636
15203	M	NY	10968
15204	F	PA	19139
15205	F	PA	19102
15206	F	ME	04944
15207	F	NY	11434
15208	M	NY	11570
15209	M	NY	10462
15210	M	NJ	08757
15211	M	PA	18709
15212	M	NH	03885
15213	M	MA	01550
15214	M	PA	15045
15215	F	PA	15044
15216	F	MA	02127
15217	F	NY	13090
15218	M	NJ	08053
15219	F	NY	11694
15220	M	MA	02173
15221	M	CT	06443
15222	F	MD	21227
15223	M	NJ	07701
15224	F	NY	14012
15225	M	MA	02190
15226	F	PA	19007
15227	F	NJ	08831
15228	F	PA	18201
15229	F	PA	19380
15230	F	NJ	07024
15231	M	NY	11791
15232	M	NJ	08723
15233	F	PA	17044
15234	M	MD	21239
15235	M	NJ	08554
15236	F	NY	11030
15237	F	MA	01950
15238	F	NJ	08723
15239	F	NJ	07024
15240	F	NY	13777
15241	F	NY	10803
15242	F	NJ	07068
15243	F	NY	10570
15244	M	NJ	07601
15245	F	NY	10583
15246	F	DE	19801
15247	M	PA	18042
15248	F	NY	11367
15249	F	MA	02192
15250	M	NY	11435
15251	F	NY	11901
15252	F	NY	11235
15253	F	NY	10603
15254	F	PA	19454
15255	F	PA	19380
15256	F	NY	14624
15257	F	NJ	07456
15258	F	NJ	08105
15259	F	MA	02576
15260	M	MA	01845
15261	F	PA	19073
15262	M	NY	13219
15263	F	NY	10466
15264	F	MA	01913
15265	M	NY	11023
15266	F	PA	15213
15267	M	NY	10314
15268	M	NY	11557
15269	F	PA	19380
15270	F	PA	19106
15271	F	MD	20878
15272	F	CT	06840
15273	F	PA	19144
15274	F	CT	06109
15275	F	NJ	08016
15276	F	MA	02021
15277	F	VT	05602
15278	F	NY	11554
15279	F	DE	19971
15280	F	NJ	08003
15281	F	NY	11783
15282	F	NJ	08075
15283	F	NJ	07070
15284	F	MA	02322
15285	M	MA	02644
15286	F	MD	21227
15287	F	NY	10027
15288	M	CT	06082
15289	F	PA	19380
15290	F	NY	11429
15291	F	NY	10025
15292	F	NY	10583
15293	M	PA	19342
15294	F	VT	05083
15295	M	NJ	08901
15296	M	NJ	07825
15297	F	PA	15202
15298	F	PA	19026
15299	F	NJ	07657
15300	M	CT	06708
15301	F	MA	01852
15302	M	MA	01801
15303	F	NY	12205
15304	M	PA	18505
15305	F	NY	11357
15306	F	PA	19146
15307	F	NJ	07006
15308	F	NJ	07719
15309	F	NJ	07621
15310	F	DE	19807
15311	M	NJ	08822
15312	F	NJ	07457
15313	F	NJ	08232
15314	F	NY	12566
15315	M	CT	06840
15316	M	PA	15227
15317	F	NJ	08753
15318	M	NJ	07012
15319	F	CT	06070
15320	M	PA	17201
15321	M	PA	19015
15322	M	NY	10703
15323	F	NJ	08827
15324	M	NY	10463
15325	F	NJ	07052
15326	M	NY	11226
15327	M	NY	10710
15328	F	NY	11753
15329	F	DE	19707
15330	F	PA	19146
15331	F	CT	06804
15332	F	NY	11561
15333	F	NJ	08105
15334	M	NY	14225
15335	F	NJ	07860
15336	F	PA	17754
15337	F	NY	10605
15338	F	PA	19018
15339	M	PA	19063
15340	M	NJ	07865
15341	M	NJ	07860
15342	F	PA	17921
15343	F	NY	11572
15344	F	NJ	08736
15345	F	NY	11558
15346	M	NY	10703
15347	F	NJ	08016
15348	F	NY	10553
15349	M	NY	14227
15350	F	PA	16828
15351	M	NJ	07666
15352	M	NJ	08031
15353	F	NY	11725
15354	F	DE	19810
15355	F	NJ	07506
15356	M	NY	11203
15357	M	PA	19067
15358	F	NY	11747
15359	M	NY	11580
15360	F	NY	10965
15361	M	CT	06232
15362	F	CT	06489
15363	F	PA	17003
15364	F	NY	12754
15365	F	MA	02151
15366	M	NY	11550
15367	F	CT	06525
15368	F	MA	01906
15369	F	MA	02338
15370	F	MA	01109
15371	F	NY	13090
15372	M	DE	19711
15373	F	DE	19810
15374	F	DC	20003
15375	M	NY	10580
15376	F	NY	11207
15377	F	NY	11758
15378	M	PA	15613
15379	F	NJ	08008
15380	M	NY	10523
15381	M	PA	18940
15382	F	MD	21117
15383	M	PA	18944
15384	F	NJ	08884
15385	F	MA	01119
15386	F	NY	11360
15387	F	NY	11224
15388	F	NJ	08859
15389	F	NY	11727
15390	F	PA	19063
15391	F	NY	10014
15392	F	NJ	07722
15393	F	MA	02132
15394	F	NY	10306
15395	F	PA	19026
15396	M	PA	19056
15397	F	NY	10025
15398	F	NY	11361
15399	F	NY	10708
15400	F	MD	21217
15401	F	NY	12149
15402	F	MD	20772
15403	F	NY	11803
15404	F	PA	19014
15405	F	ME	04011
15406	F	PA	17042
15407	F	PA	16316
15408	M	NY	10940
15409	M	NY	14420
15410	F	NJ	07054
15411	F	NJ	08723
15412	F	NY	10013
15413	F	MD	20754
15414	M	NY	11787
15415	M	NY	13030
15416	F	NJ	08840
15417	M	CT	06490
15418	F	PA	19023
15419	F	NY	11365
15420	M	MA	01876
15421	F	PA	19460
15422	F	PA	19446
15423	M	MD	21234
15424	F	NY	11758
15425	F	NY	10707
15426	F	NY	12827
15427	M	NY	11373
15428	M	DC	20011
15429	M	PA	15147
15430	F	NY	11935
15431	F	NY	12047
15432	M	PA	19454
15433	F	MD	21239
15434	F	NY	10025
15435	M	PA	19064
15436	M	PA	19026
15437	M	NY	11414
15438	M	MD	21131
15439	F	NY	11753
15440	F	NJ	07032
15441	F	MD	20769
15442	F	NJ	08016
15443	F	DE	19720
15444	M	PA	19003
15445	M	NJ	08533
15446	M	CT	06853
15447	M	NY	11801
15448	M	PA	19002
15449	F	MA	02108
15450	F	PA	15042
15451	M	NY	11226
15452	F	NY	14624
15453	F	NH	03833
15454	F	MD	20854
15455	F	NJ	07921
15456	F	PA	19132
15457	F	PA	19010
15458	F	NY	11746
15459	M	NY	10990
15460	F	NY	11234
15461	F	CT	06118
15462	M	MA	01778
15463	F	MA	02131
15464	F	NJ	08006
15465	F	PA	19128
15466	F	NY	12401
15467	F	NY	14843
15468	F	NY	11003
15469	F	NY	14610
15470	M	NJ	07481
15471	F	NH	03031
15472	F	NY	14883
15473	F	MA	01040
15474	F	NY	10314
15475	F	CT	06071
15476	F	NJ	07642
15477	F	CT	06754
15478	F	NY	11365
15479	F	NY	12130
15480	F	NJ	07052
15481	F	NY	14020
15482	M	PA	19460
15483	F	NY	11205
15484	F	PA	16506
15485	M	NJ	07036
15486	F	NY	10128
15487	M	NY	14034
15488	F	CT	06320
15489	F	PA	19607
15490	F	NY	14225
15491	F	NJ	08876
15492	F	NY	10580
15493	M	NJ	08901
15494	F	MA	02540
15495	F	MD	21222
15496	F	NY	11364
15497	F	NY	10463
15498	F	MD	21108
15499	F	MA	02673
15500	M	NY	11550
15501	M	VT	05673
15502	F	DE	19701
15503	M	NY	11355
15504	F	NY	10536
15505	M	NY	14226
15506	F	PA	19139
15507	F	NY	14227
15508	F	NJ	07006
15509	F	NY	14221
15510	F	MA	01527
15511	F	CT	06611
15512	F	CT	06480
15513	M	NY	11361
15514	F	PA	15243
15515	F	PA	16249
15516	F	PA	15901
15517	F	MA	01803
15518	F	NY	10306
15519	F	ME	04043
15520	F	NJ	07013
15521	F	MA	01020
15522	M	PA	19153
15523	F	NJ	07470
15524	F	MA	02190
15525	F	PA	15066
15526	M	NJ	07052
15527	F	DC	20016
15528	F	NY	11516
15529	M	NY	10973
15530	F	NY	11747
15531	F	NY	11510
15532	F	NJ	08822
15533	F	NJ	07043
15534	M	MA	02176
15535	F	MD	21207
15536	M	NY	11561
15537	F	RI	02814
15538	M	NY	11763
15539	M	NY	10543
15540	M	MA	02155
15541	F	NY	11419
15542	M	NY	10566
15543	F	NJ	08035
15544	M	NJ	07039
15545	F	MD	21207
15546	F	NY	14206
15547	F	NJ	07866
15548	F	NY	10024
15549	F	CT	06351
15550	F	NY	10956
15551	F	PA	15090
15552	M	NY	11566
15553	M	NH	03051
15554	F	CT	06422
15555	M	PA	15601
15556	F	NH	03885
15557	F	MA	01536
15558	M	NY	11961
15559	M	PA	18103
15560	F	PA	15431
15561	M	NJ	07470
15562	M	NY	12086
15563	F	NY	11224
15564	F	NJ	07310
15565	M	RI	02879
15566	M	CT	06010
15567	F	RI	02881
15568	F	PA	19029
15569	M	NJ	07002
15570	F	NJ	07652
15571	F	NY	14004
15572	M	NY	10992
15573	M	NY	11596
15574	F	MA	02090
15575	M	NJ	07701
15576	M	NJ	07712
15577	F	NY	11763
15578	F	NY	11946
15579	F	NJ	07307
15580	F	NY	10987
15581	F	PA	19046
15582	M	NY	11356
15583	M	NY	12524
15584	F	NJ	08826
15585	M	CT	06470
15586	F	MD	20639
15587	F	CT	06801
15588	M	CT	06405
15589	M	NJ	07013
15590	M	MD	20904
15591	F	PA	18704
15592	F	NY	11753
15593	F	NJ	07022
15594	M	ME	04038
15595	F	PA	19135
15596	M	MA	01960
15597	F	NY	10002
15598	F	MD	20855
15599	F	NJ	07621
15600	F	NY	14526
15601	F	NY	11223
15602	F	NJ	08723
15603	M	PA	19153
15604	M	MD	20904
15605	M	NJ	07052
15606	F	PA	19382
15607	M	NJ	07076
15608	F	NY	11367
15609	M	NY	11790
15610	F	MD	20853
15611	F	NJ	07078
15612	M	MA	02050
15613	M	NJ	07410
15614	M	NY	10510
15615	F	NJ	07712
15616	F	PA	19067
15617	M	NY	11961
15618	M	NJ	07009
15619	F	PA	19111
15620	F	PA	19380
15621	F	NY	10922
15622	M	MD	21144
15623	F	NJ	07737
15624	M	RI	02916
15625	F	NH	03862
15626	F	MA	01867
15627	F	NY	11235
15628	M	NJ	07675
15629	F	ME	04094
15630	M	NJ	08753
15631	F	NY	11375
15632	F	PA	15236
15633	F	PA	19312
15634	F	NJ	08053
15635	F	NJ	07621
15636	M	NY	11803
15637	F	NY	14034
15638	F	PA	19002
15639	F	RI	02806
15640	F	NJ	07675
15641	F	NY	10924
15642	F	MA	02154
15643	F	NY	10021
15644	F	NJ	08755
15645	M	NY	10308
15646	F	NJ	07928
15647	F	NJ	07760
15648	F	NY	11518
15649	F	NY	11514
15650	M	NJ	07026
15651	F	PA	19403
15652	M	NJ	07001
15653	F	CT	06492
15654	F	DC	20002
15655	M	PA	15206
15656	F	NH	03818
15657	M	NY	11581
15658	F	NJ	07628
15659	M	NJ	07834
15660	F	PA	19606
15661	M	PA	19149
15662	M	PA	16823
15663	M	CT	06488
15664	M	NJ	07876
15665	F	NJ	07410
15666	M	MA	01742
15667	F	NY	12020
15668	F	MD	21093
15669	F	MD	21046
15670	M	PA	19119
15671	F	MA	01085
15672	F	NJ	07078
15673	F	NY	10514
15674	M	PA	19604
15675	M	MD	20740
15676	F	PA	19103
15677	M	CT	06850
15678	M	PA	15241
15679	F	NY	10026
15680	F	CT	06497
15681	F	MA	02020
15682	M	NY	11385
15683	M	NY	12309
15684	M	MD	20854
15685	M	MA	02215
15686	F	NJ	07728
15687	F	PA	19401
15688	F	NJ	07090
15689	F	PA	19072
15690	F	NY	10009
15691	M	NY	11413
15692	M	NJ	07003
15693	F	MA	01890
15694	F	NJ	08028
15695	F	PA	19129
15696	M	MD	20815
15697	F	NY	10506
15698	F	NY	11010
15699	F	NY	10305
15700	M	NJ	08691
15701	F	PA	18616
15702	F	NJ	07922
15703	F	MD	21204
15704	F	PA	19118
15705	M	MA	01945
15706	F	MA	02136
15707	F	MD	21155
15708	F	NY	12477
15709	F	NJ	07043
15710	F	NY	14150
15711	F	MA	02081
15712	F	NJ	08330
15713	F	NJ	07302
15714	F	NY	10010
15715	F	MD	20815
15716	F	MA	01852
15717	M	MD	21133
15718	F	MA	01821
15719	M	NY	11563
15720	F	DE	19971
15721	M	MA	02148
15722	M	NJ	07446
15723	M	NY	11964
15724	F	NY	10011
15725	M	NJ	07462
15726	F	NY	11561
15727	F	NY	10710
15728	F	NJ	07746
15729	F	PA	19119
15730	F	NY	11432
15731	F	MA	01890
15732	F	NY	10308
15733	F	CT	06850
15734	F	PA	19446
15735	F	NY	11691
15736	F	NY	11414
15737	F	NJ	07028
15738	F	PA	18042
15739	F	NJ	07055
15740	F	PA	16033
15741	M	DC	20019
15742	F	PA	16365
15743	F	NY	11694
15744	F	NJ	07052
15745	F	NJ	07060
15746	M	MD	20716
15747	F	NJ	07922
15748	F	MD	21218
15749	F	NY	10469
15750	F	PA	15668
15751	F	NJ	08302
15752	F	MD	20772
15753	M	MD	20705
15754	F	NJ	07601
15755	M	CT	06071
15756	F	PA	19320
15757	F	PA	18017
15758	F	NY	11234
15759	F	MA	01376
15760	F	PA	19530
15761	M	NY	10583
15762	M	PA	18966
15763	F	PA	18951
15764	F	NY	10030
15765	F	NJ	07054
15766	F	NJ	07044
15767	M	PA	19067
15768	F	NY	10506
15769	M	NY	10538
15770	F	NY	11590
15771	F	MD	21045
15772	F	MD	21236
15773	F	NY	11203
15774	M	NY	10310
15775	F	CT	06365
15776	F	PA	18337
15777	F	CT	06516
15778	F	NJ	07410
15779	F	PA	18042
15780	M	MD	20904
15781	M	PA	19150
15782	F	NY	12065
15783	F	NY	14105
15784	F	NJ	07605
15785	F	NY	12144
15786	M	NY	11950
15787	M	PA	15237
15788	F	NJ	08724
15789	M	NY	11501
15790	M	NY	11780
15791	F	PA	19063
15792	F	PA	15108
15793	F	NY	11746
15794	M	NY	11577
15795	M	MA	02165
15796	M	MA	02189
15797	M	NJ	08098
15798	F	NY	14072
15799	F	CT	06606
15800	F	NY	11435
15801	M	CT	06902
15802	F	RI	02909
15803	F	MA	01775
15804	F	NY	14850
15805	F	NY	11234
15806	F	MA	02035
15807	M	NY	10925
15808	F	NJ	08527
15809	M	MA	01060
15810	F	NY	11793
15811	M	NH	03053
15812	M	MA	01890
15813	M	NJ	08879
15814	F	NJ	07202
15815	M	CT	06082
15816	F	PA	19008
15817	F	NJ	07076
15818	F	PA	17042
15819	F	NY	10705
15820	M	RI	02920
15821	F	NY	11364
15822	M	NJ	08402
15823	F	NJ	07405
15824	M	NY	10514
15825	F	NJ	08873
